Inactivity_Duration_normalized,Movement_Activity,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Hour,Day,Is_Night,Fall_Detected,Alert_Triggered,Risk_Score
0.0,Sitting,False,False,True,False,True,False,False,False,3,22,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,14,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,15,21,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,19,21,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,11,4,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,20,12,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,18,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,19,7,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,12,1,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,8,8,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,15,1,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,13,16,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,14,6,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,16,5,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,16,11,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,23,23,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,21,29,False,0,0,0.0
0.4323873121869783,No Movement,False,True,False,False,True,False,False,False,22,4,True,1,1,5.864774624373957
0.0,Lying,True,False,False,False,True,False,False,False,9,25,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,3,8,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,3,11,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,5,30,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,4,16,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,16,21,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,9,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,2,10,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,17,22,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,13,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,0,3,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,11,24,False,0,0,0.0
0.48414023372287146,No Movement,False,True,False,False,False,True,False,False,21,7,False,1,1,5.968280467445743
0.8614357262103506,No Movement,False,True,False,False,False,True,False,False,18,20,False,1,0,6.722871452420701
0.0,Lying,True,False,False,False,False,True,False,False,17,11,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,7,6,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,10,5,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,6,29,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,5,24,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,12,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,4,20,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,0,6,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,22,19,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,10,23,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,11,13,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,13,22,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,13,3,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,6,12,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,8,30,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,3,27,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,8,16,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,20,2,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,17,29,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,3,11,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,21,7,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,12,22,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,19,13,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,20,20,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,14,19,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,5,27,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,4,22,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,19,7,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,15,2,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,4,9,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,22,1,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,22,15,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,2,17,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,20,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,12,14,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,10,20,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,17,1,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,3,3,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,14,26,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,6,17,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,19,2,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,1,4,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,21,11,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,23,20,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,8,5,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,17,28,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,7,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,23,4,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,21,28,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,1,24,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,5,16,True,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,23,8,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,1,11,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,12,16,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,15,8,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,17,22,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,11,7,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,10,13,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,15,30,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,17,17,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,15,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,2,9,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,10,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,3,11,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,6,24,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,0,3,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,11,12,False,0,0,0.0
0.9666110183639399,No Movement,False,True,False,False,True,False,False,False,15,18,False,1,0,6.93322203672788
0.0,No Movement,False,True,False,False,False,False,False,True,14,8,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,6,27,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,13,20,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,3,2,True,0,0,0.0
0.3739565943238731,No Movement,False,True,False,False,False,False,False,True,10,21,False,1,1,5.747913188647746
0.0,Lying,True,False,False,False,False,False,False,True,16,4,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,16,17,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,7,14,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,5,10,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,21,7,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,7,4,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,9,12,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,3,2,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,3,21,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,13,26,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,10,30,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,7,14,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,4,1,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,5,22,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,19,24,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,7,28,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,11,26,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,23,22,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,21,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,20,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,7,1,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,13,15,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,7,27,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,3,28,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,12,18,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,19,27,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,22,20,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,7,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,10,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,3,23,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,22,16,True,0,0,0.0
0.9198664440734557,No Movement,False,True,False,False,False,False,True,False,3,23,True,1,1,6.839732888146911
0.0,Sitting,False,False,True,False,False,False,True,False,23,25,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,8,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,14,10,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,3,4,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,7,5,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,6,27,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,18,2,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,17,27,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,12,29,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,20,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,0,22,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,6,19,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,19,22,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,16,5,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,20,8,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,18,21,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,16,15,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,7,13,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,20,10,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,20,12,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,10,1,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,8,27,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,3,12,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,4,6,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,15,16,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,15,26,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,21,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,12,14,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,13,4,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,7,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,10,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,5,27,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,13,4,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,10,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,8,14,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,2,14,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,13,29,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,5,16,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,16,1,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,0,16,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,7,11,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,4,28,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,4,20,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,12,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,12,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,19,17,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,22,5,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,20,13,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,4,22,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,8,20,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,22,18,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,19,21,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,5,2,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,10,25,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,10,17,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,16,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,13,6,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,17,19,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,12,6,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,1,2,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,4,5,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,4,22,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,7,23,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,16,9,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,1,25,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,16,26,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,20,3,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,22,11,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,21,5,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,16,22,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,4,18,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,19,25,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,20,17,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,3,20,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,22,18,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,11,25,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,9,30,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,15,30,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,2,26,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,15,14,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,0,13,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,21,26,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,16,4,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,7,24,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,4,24,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,3,12,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,23,27,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,10,30,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,18,8,False,0,0,0.0
0.2570951585976628,No Movement,False,True,False,False,False,False,False,True,14,26,False,1,1,5.514190317195325
0.0,Lying,True,False,False,False,False,False,True,False,4,17,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,8,16,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,15,20,False,0,0,0.0
0.4607679465776294,No Movement,False,True,False,False,False,True,False,False,17,16,False,1,0,5.921535893155259
0.0,Walking,False,False,False,True,False,False,False,True,21,21,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,18,17,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,9,8,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,3,27,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,20,7,False,0,0,0.0
0.2654424040066778,No Movement,False,True,False,False,False,True,False,False,21,29,False,1,1,5.530884808013355
0.0,Lying,True,False,False,False,True,False,False,False,16,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,19,15,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,6,27,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,9,16,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,6,24,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,17,3,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,10,25,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,2,29,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,19,11,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,3,8,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,6,4,False,0,0,0.0
0.8430717863105176,No Movement,False,True,False,False,False,True,False,False,11,21,False,1,1,6.6861435726210345
0.4240400667779633,No Movement,False,True,False,False,True,False,False,False,9,26,False,1,0,5.848080133555927
0.0,Sitting,False,False,True,False,False,False,True,False,2,4,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,2,16,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,20,28,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,10,1,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,18,7,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,12,25,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,6,21,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,12,22,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,21,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,14,13,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,8,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,3,15,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,16,30,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,17,2,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,7,18,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,18,30,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,6,6,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,13,8,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,8,5,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,0,30,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,22,19,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,8,10,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,20,2,False,0,0,0.0
0.6377295492487479,No Movement,False,True,False,False,True,False,False,False,12,19,False,1,1,6.275459098497496
0.0,Sitting,False,False,True,False,True,False,False,False,19,12,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,14,30,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,17,2,False,0,0,0.0
0.2253756260434057,No Movement,False,True,False,False,True,False,False,False,1,20,True,1,0,5.450751252086811
0.0,No Movement,False,True,False,False,False,True,False,False,4,17,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,8,18,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,19,4,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,23,17,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,17,29,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,19,12,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,13,26,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,19,14,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,23,19,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,2,3,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,11,21,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,12,9,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,12,8,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,7,27,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,7,18,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,3,16,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,10,18,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,16,2,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,6,2,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,10,6,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,6,28,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,8,7,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,1,19,True,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,22,30,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,11,16,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,False,True,22,5,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,8,25,False,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,17,17,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,1,30,True,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,19,13,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,19,15,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,20,28,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,2,1,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,13,29,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,False,True,17,12,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,18,18,False,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,19,10,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,21,1,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,13,29,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,9,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,6,28,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,10,6,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,13,6,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,11,9,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,13,24,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,19,22,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,10,3,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,False,True,5,3,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,16,6,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,10,3,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,0,20,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,22,24,True,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,7,26,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,True,False,False,0,20,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,23,5,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,17,23,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,15,10,False,0,0,0.0
0.0,Walking,False,False,False,True,False,False,False,True,16,20,False,0,0,0.0
0.0,Walking,False,False,False,True,False,True,False,False,8,12,False,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,3,23,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,22,3,True,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,5,9,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,10,14,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,6,9,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,4,5,True,0,0,0.0
0.0,Walking,False,False,False,True,True,False,False,False,2,12,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,21,2,False,0,0,0.0
0.0,Lying,True,False,False,False,True,False,False,False,21,30,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,13,27,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,2,20,True,0,0,0.0
0.0,No Movement,False,True,False,False,True,False,False,False,18,14,False,0,0,0.0
0.0,Lying,True,False,False,False,False,False,True,False,16,19,False,0,0,0.0
0.0,Sitting,False,False,True,False,False,False,True,False,3,20,True,0,0,0.0
0.0,Sitting,False,False,True,False,True,False,False,False,4,6,True,0,0,0.0
0.0,No Movement,False,True,False,False,False,False,True,False,0,29,True,0,0,0.0
0.0,Walking,False,False,False,True,False,False,True,False,19,16,False,0,0,0.0
0.0,No Movement,False,True,False,False,False,True,False,False,17,26,False,0,0,0.0
0.0,Lying,True,False,False,False,False,True,False,False,7,5,False,0,0,0.0
