Inactivity_Duration_normalized,Movement_Activity,Movement_Lying,Movement_No Movement,Movement_Sitting,Movement_Walking,Location_Bathroom,Location_Bedroom,Location_Kitchen,Location_Living Room,Hour,Day,Is_Night,Fall_Detected,Alert_Triggered,Risk_Score,Predicted_Risk
0.0,0,False,True,False,False,False,False,True,False,4,30,1,0,0,0.0,0
0.1035058430717863,0,False,True,False,False,False,True,False,False,18,17,0,1,1,5.207011686143573,0
0.0,0,False,True,False,False,False,False,False,True,16,25,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,7,4,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,14,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,7,2,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,7,26,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,0,3,1,0,0,0.0,1
0.0,0,False,False,False,True,False,False,False,True,22,21,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,1,28,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,19,21,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,17,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,19,9,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,5,17,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,10,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,14,8,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,15,28,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,6,6,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,13,20,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,2,7,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,0,16,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,1,4,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,0,1,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,13,7,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,2,18,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,16,9,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,16,25,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,11,29,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,21,27,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,19,17,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,18,26,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,15,3,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,16,3,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,0,29,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,True,False,19,30,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,17,17,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,7,27,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,21,21,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,9,30,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,11,29,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,22,14,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,20,20,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,17,27,0,0,0,0.0,0
0.5525876460767947,0,False,True,False,False,False,True,False,False,19,16,0,1,1,6.105175292153589,1
0.0,0,False,False,False,True,False,False,False,True,0,5,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,7,2,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,5,7,1,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,11,24,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,8,16,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,6,24,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,21,27,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,12,28,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,21,26,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,2,5,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,20,4,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,2,8,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,3,26,1,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,4,9,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,0,22,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,23,17,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,21,21,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,23,11,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,5,29,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,12,18,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,3,8,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,9,10,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,10,11,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,13,17,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,23,6,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,16,10,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,22,28,1,0,0,0.0,0
0.8631051752921536,0,False,True,False,False,True,False,False,False,17,5,0,1,1,6.726210350584307,1
0.0,0,False,False,False,True,False,False,False,True,6,3,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,6,29,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,15,24,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,21,30,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,17,25,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,11,19,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,4,4,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,14,24,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,20,27,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,7,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,21,21,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,2,13,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,11,26,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,23,9,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,8,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,15,4,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,15,28,0,0,0,0.0,0
0.2120200333889816,0,False,True,False,False,False,False,True,False,14,11,0,1,1,5.424040066777963,0
0.0,0,False,False,True,False,False,False,False,True,7,18,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,13,30,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,21,15,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,13,12,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,21,23,0,0,0,0.0,0
0.1752921535893155,0,False,True,False,False,False,True,False,False,8,24,0,1,1,5.350584307178631,0
0.0,0,False,True,False,False,True,False,False,False,16,13,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,17,15,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,17,9,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,22,2,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,4,21,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,19,17,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,22,15,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,20,17,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,7,5,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,13,20,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,6,23,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,13,28,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,11,11,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,3,29,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,21,11,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,22,9,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,17,27,0,0,0,0.0,0
0.8864774624373957,0,False,True,False,False,True,False,False,False,13,30,0,1,1,6.772954924874791,1
0.0,0,False,False,False,True,False,False,False,True,21,24,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,10,21,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,10,10,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,2,25,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,7,29,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,0,5,1,0,0,0.0,0
0.7245409015025042,0,False,True,False,False,False,False,True,False,13,28,0,1,1,6.449081803005008,1
0.0,0,True,False,False,False,False,True,False,False,16,20,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,11,1,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,23,10,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,22,19,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,15,22,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,19,29,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,8,16,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,18,21,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,13,11,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,8,2,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,4,8,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,7,26,0,0,0,0.0,0
0.4924874791318865,0,False,True,False,False,False,False,False,True,10,9,0,1,1,5.984974958263773,0
0.0,0,True,False,False,False,False,False,True,False,13,9,0,0,0,0.0,0
0.6110183639398998,0,False,True,False,False,True,False,False,False,16,7,0,1,1,6.2220367278798,1
0.0,0,True,False,False,False,False,False,False,True,21,22,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,6,18,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,15,14,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,8,10,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,14,11,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,12,7,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,7,27,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,21,18,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,18,25,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,9,9,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,17,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,18,30,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,16,16,0,0,0,0.0,0
0.4974958263772955,0,False,True,False,False,False,False,False,True,14,13,0,1,1,5.994991652754591,0
0.0,0,True,False,False,False,False,True,False,False,11,10,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,15,14,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,6,7,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,15,28,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,17,12,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,11,16,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,5,7,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,8,3,0,0,0,0.0,0
0.5909849749582637,0,False,True,False,False,False,False,True,False,1,10,1,1,1,6.181969949916527,1
0.0,0,True,False,False,False,False,False,True,False,0,19,1,0,0,0.0,0
0.3171953255425709,0,False,True,False,False,True,False,False,False,1,23,1,1,0,5.634390651085142,1
0.0,0,True,False,False,False,True,False,False,False,9,18,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,0,12,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,7,16,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,10,24,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,23,6,1,0,0,0.0,1
0.0,0,True,False,False,False,True,False,False,False,7,2,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,19,4,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,18,29,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,23,5,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,3,2,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,22,9,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,16,4,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,4,15,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,7,22,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,5,23,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,14,12,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,6,20,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,16,9,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,19,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,12,28,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,16,5,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,17,19,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,22,23,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,12,25,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,9,11,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,16,10,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,21,7,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,3,23,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,11,24,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,17,27,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,10,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,3,24,1,0,0,0.0,0
0.7378964941569283,0,False,True,False,False,False,False,False,True,9,26,0,1,0,6.475792988313857,1
0.0,0,False,True,False,False,True,False,False,False,17,2,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,20,4,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,15,13,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,3,20,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,4,21,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,6,14,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,18,2,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,23,9,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,11,8,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,4,24,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,17,10,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,17,27,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,17,19,0,0,0,0.0,0
0.2938230383973289,0,False,True,False,False,False,True,False,False,9,19,0,1,0,5.587646076794658,0
0.0,0,False,False,False,True,False,False,True,False,3,2,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,10,20,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,4,3,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,20,7,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,11,26,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,14,12,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,5,12,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,20,2,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,14,28,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,19,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,4,17,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,3,16,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,6,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,19,8,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,9,23,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,2,1,1,0,0,0.0,1
0.0,0,True,False,False,False,False,False,True,False,0,4,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,22,19,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,22,5,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,9,12,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,13,30,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,3,5,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,5,13,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,20,11,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,10,5,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,8,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,6,2,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,1,5,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,8,1,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,11,20,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,6,21,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,11,20,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,12,19,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,21,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,8,4,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,21,13,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,2,1,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,7,6,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,4,19,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,9,14,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,14,30,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,21,22,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,22,27,1,0,0,0.0,1
0.0,0,True,False,False,False,False,True,False,False,23,11,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,11,11,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,23,8,1,0,0,0.0,1
0.9198664440734556,0,False,True,False,False,False,True,False,False,14,16,0,1,0,6.839732888146911,1
0.7278797996661102,0,False,True,False,False,False,True,False,False,13,11,0,1,0,6.45575959933222,1
0.0,0,False,False,False,True,False,True,False,False,7,12,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,22,7,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,False,True,0,20,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,2,10,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,3,25,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,20,23,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,23,29,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,17,10,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,1,24,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,16,25,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,23,23,1,0,0,0.0,1
0.0,0,True,False,False,False,False,False,True,False,21,1,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,20,7,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,13,22,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,13,22,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,17,15,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,21,18,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,9,9,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,14,19,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,18,19,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,7,12,0,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,3,19,1,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,2,22,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,3,19,1,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,4,24,1,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,5,26,1,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,14,13,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,22,15,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,13,9,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,5,26,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,23,24,1,0,0,0.0,1
0.0,0,False,True,False,False,False,False,True,False,15,8,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,22,29,1,0,0,0.0,1
0.0,0,False,False,True,False,False,False,True,False,20,10,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,10,20,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,17,25,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,16,8,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,4,9,1,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,10,12,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,14,2,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,8,16,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,21,22,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,19,9,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,15,23,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,19,4,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,11,11,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,9,17,0,0,0,0.0,0
0.1986644407345576,0,False,True,False,False,True,False,False,False,11,18,0,1,0,5.397328881469115,0
0.0,0,True,False,False,False,False,True,False,False,14,17,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,1,28,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,True,False,6,1,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,8,9,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,3,20,1,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,19,17,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,3,20,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,2,21,1,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,7,30,0,0,0,0.0,0
0.3906510851419031,0,False,True,False,False,True,False,False,False,3,4,1,1,0,5.781302170283807,1
0.0,0,False,False,True,False,True,False,False,False,15,3,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,5,16,1,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,22,19,1,0,0,0.0,0
0.0,0,True,False,False,False,True,False,False,False,11,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,17,7,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,17,12,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,16,25,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,8,1,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,12,30,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,6,17,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,10,8,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,20,9,0,0,0,0.0,0
0.0,0,False,False,False,True,False,False,False,True,3,25,1,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,23,8,1,0,0,0.0,1
0.0,0,False,True,False,False,False,False,True,False,18,16,0,0,0,0.0,0
0.5926544240400667,0,False,True,False,False,True,False,False,False,16,10,0,1,0,6.185308848080133,1
0.0,0,False,False,False,True,False,False,True,False,3,11,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,True,False,5,29,1,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,14,10,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,14,7,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,14,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,22,30,1,0,0,0.0,1
0.0,0,False,False,True,False,False,True,False,False,11,5,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,19,21,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,10,6,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,15,19,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,10,27,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,17,29,0,0,0,0.0,0
0.0,0,False,True,False,False,True,False,False,False,20,24,0,0,0,0.0,0
0.0,0,False,False,False,True,True,False,False,False,20,16,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,1,11,1,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,18,15,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,6,13,0,0,0,0.0,0
0.0,0,False,False,True,False,False,True,False,False,14,23,0,0,0,0.0,0
0.0,0,False,False,False,True,False,True,False,False,10,24,0,0,0,0.0,0
0.0,0,True,False,False,False,False,True,False,False,12,13,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,7,3,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,18,28,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,17,23,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,True,False,10,4,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,False,True,8,11,0,0,0,0.0,0
0.0,0,False,False,True,False,True,False,False,False,10,18,0,0,0,0.0,0
0.0,0,False,True,False,False,False,True,False,False,15,25,0,0,0,0.0,0
0.0,0,False,False,True,False,False,False,False,True,21,30,0,0,0,0.0,0
0.0,0,True,False,False,False,False,False,False,True,14,12,0,0,0,0.0,0
0.0,0,False,True,False,False,False,False,True,False,23,17,1,0,0,0.0,0
